"id","institutioncode","collectioncode","catalognumber","genus","species","subspecies","identifiedby","collectornumber","collector","stateprovince","county","locality","longitude","latitude","municipality_gbif","datsrc","gen_sp"
9983,"USP","SPF","213382","Paepalanthus","pulchellus",NA,"M. L. O. Trovó","416","Lopes, JC","Bahia",NA,"Estrada para Brejão, 11,7 km a partir da Praça da Saudade em Ibicoara. No alto da chapada, em estrada secundária penetrando 600 m nos campos.",-41.232972,-13.392528,"Ibicoara","gbif","Paepalanthus pulchellus"
9988,"MBML","MBML-HERBARIO","42541","Paepalanthus","spathulatus",NA,"M. L. O. Trovó","7014","A. M. V. de Carvalho; S.C. Sant'Ana, J. dos Santos, J. Jardim & F. Juchum","Bahia",NA,"Rod. para Vila das Graças 27,2km E, ca. 4,4km de Vila das Graças. Campos de altitude sobre solo arenoso e floresta de encosta",-40.413889,-15.771944,"Macarani","gbif","Paepalanthus spathulatus"
9993,"MBML","MBML-HERBARIO","24314","Paepalanthus","tortilis",NA,"M. L. O. Trovó","1124","A. P. Fontana; et al","Minas Gerais",NA,"Parque Estadual Serra do Brigadeiro",-42.479444,-20.721389,"Fervedouro","gbif","Paepalanthus tortilis"
10004,"MBML","MBML-HERBARIO","7070","Paepalanthus","macropodus",NA,"P. T. Sano","0","H. C. de Sousa; et al","Minas Gerais",NA,"Serra de Ouro Branco",-43.716667,-20.516944,"Ouro Branco","gbif","Paepalanthus macropodus"
10005,"MBML","MBML-HERBARIO","7068","Paepalanthus","flaccidus",NA,"L. R. Parra","0","A. C. L. P. Silva; et al","Minas Gerais",NA,"Fazenda Palácio",-43.619167,-19.349167,"Serra do Cipó","gbif","Paepalanthus flaccidus"
10009,"MBML","MBML-HERBARIO","7020","Paepalanthus","vellozioides",NA,"P. T. Sano","37","J. A. Trindade; et al","Minas Gerais",NA,"Caminho p/ Gruta do Pde. Caio",-43.489444,-20.097778,"Caraça","gbif","Paepalanthus vellozioides"
10013,"MBML","MBML-HERBARIO","7006","Paepalanthus","microphyllus",NA,"P. T. Sano","167","M. B. Horta; et al","Minas Gerais",NA,"Faz. Cach. da Capivara",-43.619167,-19.349167,"Serra do Cipó","gbif","Paepalanthus microphyllus"
10038,"Jardim Botânico Plantarum","HPL","9627","Paepalanthus","spathulatus",NA,"L. Echternacht","6251","Paula-Souza, J., Tsuji, R., et al.","Bahia",NA,"Coletado no Morro do Pai Inácio; em área de campo rupestre.",-41.473056,-12.455556,"Palmeiras","gbif","Paepalanthus spathulatus"
10050,"Jardim Botânico de Brasília","HEPH","30984","Paepalanthus","trichophyllus",NA,"M. L. O. Trovó","1290","Chacon, RG; Rosa, PO; Oliveira, MS; Soares, ACA","Goias",NA,"RPPN Linda Serra dos Topázios, Estrada da entrada à direita, após as mangueiras, próximo ao rio Topázios",-47.686111,-16.731944,"Cristalina","gbif","Paepalanthus trichophyllus"
10053,"Jardim Botânico de Brasília","HEPH","28614","Paepalanthus","chiquitensis",NA,"M. L. O. Trovó","8","Alkimim, W; Proença, CEB; Carvalho-Silva, M","Distrito Federal",NA,"Jardim Botânico de Brasília Trilha Ecológica",-47.835,-15.874167,"Brasília","gbif","Paepalanthus chiquitensis"
10054,"Jardim Botânico de Brasília","HEPH","26634","Paepalanthus","conjunctus",NA,"M. L. O. Trovó","1963","Ramos, AE; Jesus, FPR de; Reis, GC; Silva, MR da; Tiberi, M","Distrito Federal",NA,"Núcleo Rural Monjolo, Assentamento do Sr. Joaquim",-48.075556,-15.937778,"Recanto das Emas","gbif","Paepalanthus conjunctus"
10055,"Jardim Botânico de Brasília","HEPH","26630","Paepalanthus","conjunctus",NA,"M. L. O. Trovó","1959","Ramos, AE; Jesus, FPR de; Reis, GC; Silva, MR da; Tiberi, M","Distrito Federal",NA,"Núcleo Rural Monjolo, Assentamento do Sr. Joaquim",-48.075556,-15.937778,"Recanto das Emas","gbif","Paepalanthus conjunctus"
10056,"Jardim Botânico de Brasília","HEPH","26640","Paepalanthus","conjunctus",NA,"M. L. O. Trovó","1969","Ramos, AE; Jesus, FPR de; Reis, GC; Silva, MR da; Tiberi, M","Distrito Federal",NA,"Núcleo Rural Monjolo, Assentamento do Sr. Joaquim",-48.075556,-15.937778,"Recanto das Emas","gbif","Paepalanthus conjunctus"
10057,"Jardim Botânico de Brasília","HEPH","25690","Paepalanthus","conjunctus",NA,"M. L. O. Trovó","1878","Ramos, AE; Jesus, FPR de; Reis, GC; Costa, G; Oliveira, MS","Distrito Federal",NA,"Núcleo Rural Monjolo",-48.075556,-15.918611,"Recanto das Emas","gbif","Paepalanthus conjunctus"
10058,"Jardim Botânico de Brasília","HEPH","14323","Paepalanthus","sphaerocephalus",NA,"M. L. O. Trovó","710","Munhoz, CBR","Goias",NA,"Chapada dos Veadeiros, Água Fria",-47.509167,-14.0725,"Alto Paraíso de Goiás","gbif","Paepalanthus sphaerocephalus"
10060,"Jardim Botânico de Brasília","HEPH","14292","Paepalanthus","echinoides",NA,"M. L. O. Trovó","679","Munhoz, CBR","Goias",NA,NA,-47.516667,-14.116667,"Alto Paraíso de Goiás","gbif","Paepalanthus echinoides"
10061,"Jardim Botânico de Brasília","HEPH","14318","Paepalanthus","chiquitensis",NA,"M. L. O. Trovó","705","Munhoz, CBR","Goias",NA,NA,-47.621944,-14.163056,"Alto Paraíso de Goiás","gbif","Paepalanthus chiquitensis"
10062,"Jardim Botânico de Brasília","HEPH","14328","Paepalanthus","trichophyllus",NA,"M. L. O. Trovó","715","Munhoz, CBR","Goias",NA,NA,-47.509333,-14.072694,"Alto Paraíso de Goiás","gbif","Paepalanthus trichophyllus"
10064,"Jardim Botânico de Brasília","HEPH","14286","Paepalanthus","elongatus",NA,"M. L. O. Trovó","673","Munhoz, CBR","Goias",NA,NA,-47.509333,-14.072694,"Alto Paraíso de Goiás","gbif","Paepalanthus elongatulus"
10067,"Jardim Botânico de Brasília","HEPH","13625","Paepalanthus","echinoides",NA,"M. L. O. Trovó","412","Munhoz, CBR","Goias",NA,"12km de Alto Paraíso de Goiás p/ São Jorge",-47.636111,-14.151944,"Alto Paraíso de Goiás","gbif","Paepalanthus echinoides"
10616,"MBM","MBM","108866","Paepalanthus","revolutus",NA,"N. Hensold","705","Hensold, N.","Minas Gerais",NA,"2 km S of town on road to Conceição do Mato Dentro.",-43.661111,-18.841667,"Congonhas do Norte","gbif","Paepalanthus revolutus"
10620,"MBM","MBM","108887","Paepalanthus","superbus","gracilis","N. Hensold","580","Hensold, N.","Minas Gerais",NA,"Serra do Cipó, In the valleys of the Córrego dos Pilões and Córrego Soberbo, about 5 km S of the Rio Preto",-43.752778,-18.875,"Fechados","gbif","Paepalanthus superbus"
10624,"MBM","MBM","108864","Paepalanthus","anamariae",NA,"N. Hensold","581","Hensold, N.","Minas Gerais",NA,"Serra do Cipó, In the valley of the Córrego dos Piões and Córrego Soberbo about 5 km S of the Rio Preto.",-43.752778,-18.875,"Fechados","gbif","Paepalanthus anamariae"
10630,"MBM","MBM","108854","Paepalanthus","chlorocephalus","parviflorus","N. Hensold","438","Hensold, N.","Minas Gerais",NA,"Serra do Cipó, Alto dos Palácios, 125 km by road from Lagoa Santa (21 km E of Hotel Chapeu de Sol), on road to Conceição do Mato Dentro",-43.544444,-19.244444,"Santana do Riacho","gbif","Paepalanthus parviflorus"
10645,"MBM","MBM","108844","Paepalanthus","digitiformis",NA,"N. Hensold","520","Hensold, N.","Minas Gerais",NA,"Ca. 4km SE of Ouro Fino, on road to Conceição do Mato Dentro.",-43.569444,-18.952778,"Conceição do Mato Dentro","gbif","Paepalanthus digitiformis"
10664,"MBM","MBM","108833","Paepalanthus","uncinatus","rectus","N. Hensold","425","Hensold, N.","Minas Gerais",NA,"4 km from town on road to Cabeça de Boi",-43.35,-19.411111,"Itambé do Mato Dentro","gbif","Paepalanthus uncinatus"
10926,"Cenargen","CEN","87247","Paepalanthus","subtilis",NA,"M. L. O. Trovó","2236","Marcelo Fragomeni Simon","Mato Grosso",NA,"Serra de Ricardo Franco, topo da cachoeira do Jatobá.",-60.076666,-14.918333,"VILA BELA DA SANTISSIMA TRINDADE","gbif","Paepalanthus subtilis"
10927,"Cenargen","CEN","87149","Paepalanthus","chiquitensis",NA,"M. L. O. Trovó","2137","Marcelo Fragomeni Simon","Mato Grosso",NA,"Serra de Ricardo Franco, topo da serra, 2 km W da ponte sobre o rio Paraíso, na fazenda Pelicano.",-60.259444,-14.853333,"VILA BELA DA SANTISSIMA TRINDADE","gbif","Paepalanthus chiquitensis"
10937,"Cenargen","CEN","82186","Paepalanthus","chiquitensis",NA,"C. O. Andrino","38","D. R. Silva","Mato Grosso",NA,"Fazenda Santa Filipina, a 20-40 km da faz. Najá, zona de amortecimento do Parque Estadual do Xingu",-52.4125,-9.796944,"SANTA CRUZ DO XINGU","gbif","Paepalanthus chiquitensis"
10949,"Cenargen","CEN","75775","Paepalanthus","koernickei",NA,"M. L. O. Trovó","256","Juliene Roveratti Santos","Distrito Federal",NA,"DF 001 - Borda do Parque Nacional de Brasília - Brazlândia. Ca. 5 km antes do portão 9",-48.078888,-15.640833,"BRASILIA","gbif","Paepalanthus koernickei"
10952,"Cenargen","CEN","69475","Paepalanthus","obtusifolius",NA,"A. M. Giulietti","2159","José Floriano Barêa Pastore","Bahia",NA,"Capão, vale do Capão, próximo ao rio pousada do Dai.",-41.575,-12.373611,"PALMEIRAS","gbif","Paepalanthus obtusifolius"
10953,"Cenargen","CEN","68839","Paepalanthus","subtilis",NA,"M. L. O. Trovó","3732","Taciana Barbosa Cavalcanti","Goias",NA,"GO - 237, entroncamento Muquém - Colinas do Sul, 5 km.",-48.165,-14.438333,"NIQUELANDIA","gbif","Paepalanthus subtilis"
10954,"Cenargen","CEN","67181","Paepalanthus","manicatus",NA,"M. L. O. Trovó","10132","Glocimar Pereira-Silva","Goias",NA,"Margem direita do rio Antas.",-48.501666,-16.323055,"ABADIANIA","gbif","Paepalanthus manicatus"
10965,"Cenargen","CEN","55894","Paepalanthus","chiquitensis",NA,"M. L. O. Trovó","1247","Roberto Fontes Vieira","Distrito Federal",NA,"Estrada Sobradinho/Brazlândia.",-48.1,-15.66667,"BRASILIA","gbif","Paepalanthus chiquitensis"
10975,"Cenargen","CEN","50137","Paepalanthus","chiquitensis",NA,"M. L. O. Trovó","7949","Glocimar Pereira-Silva","Goias",NA,"Estrada vicinal de acesso ao rio Descoberto (captação da Saneago) km 02.",-48.17861,-16.28806,"LUZIANIA","gbif","Paepalanthus chiquitensis"
10976,"Cenargen","CEN","50003","Paepalanthus","chiquitensis",NA,"M. L. O. Trovó","7484","Glocimar Pereira-Silva","Goias",NA,"Fazenda do Sr. José Rodrigues, próximo à Sede.",-48.21361,-16.33028,"LUZIANIA","gbif","Paepalanthus chiquitensis"
10977,"Cenargen","CEN","49092","Paepalanthus","acanthophyllus",NA,"M. L. O. Trovó","3416","Marina de Lourdes Fonseca Resende","Goias",NA,NA,-47.555277,-16.768055,"CRISTALINA","gbif","Paepalanthus acanthophyllus"
10978,"Cenargen","CEN","48971","Paepalanthus","tortilis",NA,"A. M. Giulietti","16","Josemara Souza de Oliveira - Pau Brasil","Bahia",NA,"Estrada Municipal - Estação Veracruz.",-39.13389,-16.35694,"PORTO SEGURO","gbif","Paepalanthus tortilis"
10979,"Cenargen","CEN","46890","Paepalanthus","scholiophyllus",NA,"C. O. Andrino","3057","Taciana Barbosa Cavalcanti","Goias",NA,"Rodovia de terra Cristalina - PADF, 3 km da BR 040.",-47.61333,-16.70278,"CRISTALINA","gbif","Paepalanthus scholiophyllus"
10983,"Cenargen","CEN","38403","Paepalanthus","elongatus",NA,"A. M. Giulietti","160","Juliana Guimarães Faria","Distrito Federal",NA,"Fazenda Sucupira, lado direito, antes da 1º ponte na estrada principal da fazenda.",-48.01667,-15.91667,"BRASILIA","gbif","Paepalanthus elongatulus"
10989,"Cenargen","CEN","35421","Paepalanthus","elongatus",NA,"N. Hensold","2534","Taciana Barbosa Cavalcanti","Minas Gerais",NA,"MG-050, lado esquerdo da estrada. Do lado direito vê-se o reservatório de Furnas.",-46.44611,-20.99306,"CAPITOLIO","gbif","Paepalanthus elongatulus"
10995,"Cenargen","CEN","30593","Paepalanthus","longiciliatus",NA,"M. L. O. Trovó","464","Sebastião Pinheiro Cordovil da Silva","Goias",NA,"Estrada de acesso à Ponte da Bagagem (relocada) - Nossa Senhora da Abadia do Muquém.",-48.16417,-14.43806,"NIQUELANDIA","gbif","Paepalanthus longiciliatus"
10999,"Cenargen","CEN","22180","Paepalanthus","elongatus",NA,"P. T. Sano","210","Terezinha Aparecida Borges Dias","Distrito Federal",NA,"Área de preservação da CAESB - Chapada da Contagem. 20 Km do CENARGEN pela DF-001.",-47.86667,-15.68333,"BRASILIA","gbif","Paepalanthus elongatulus"
11001,"Cenargen","CEN","19579","Paepalanthus","urbanianus",NA,"M. L. O. Trovó","1382","Taciana Barbosa Cavalcanti","Goias",NA,"Estrada vicinal à esquerda, a 5 km S de Alto Paraíso de Goiás sentido Brasília, GO-118. Serra da Baliza. Topo do morro.",-47.75,-14.183333,"ALTO PARAISO DE GOIAS","gbif","Paepalanthus urbanianus"
11003,"Cenargen","CEN","17685","Paepalanthus","chiquitensis",NA,"M. L. O. Trovó","1974","Bruno Machado Teles Walter","Goias",NA,"13 km a nordeste do vilarejo Água Branca. 27 km da BR-153 (Belém/Brasília). Região da fazenda Amarra Cachorro.",-49.01667,-14.36667,"URUACU","gbif","Paepalanthus chiquitensis"
11006,"Cenargen","CEN","9161","Paepalanthus","obtusifolius",NA,"A. M. Giulietti","6061","Lídio Coradin","Bahia",NA,"Localidade Água Preta. Estrada Alagoinhas - Minas do Mimoso.",-41.31667,-10.36667,"CAMPO FORMOSO","gbif","Paepalanthus obtusifolius"
11024,"Universidade Regional do Cariri","HCDAL","443","Paepalanthus","elongatus",NA,"A. M. Giulietti","s.n.","Barros, S.","Goias",NA,NA,-47.371111,-13.885278,"Vila Teresinha","gbif","Paepalanthus elongatulus"
11030,"UEFS","HUEFS","214969","Paepalanthus","regalis",NA,"R. Ramos","662","Hurbarth, F.","Bahia",NA,"Base do Morro do Pai Inácio, Parque Natural Municipal do Morro do Pai Inácio.",-41.472778,-12.455278,"Palmeiras","gbif","Paepalanthus regalis"
11034,"UEFS","HUEFS","211402","Paepalanthus","argenteus",NA,"C. O. Andrino","6998","Verdi, M.","Minas Gerais",NA,"Parque Estadual Biribiri. Lapa dos Fornos.",-43.543889,-18.159167,"Diamantina","gbif","Paepalanthus argenteus"
11037,"UEFS","HUEFS","211372","Paepalanthus","comans",NA,"C. O. Andrino","6832","Verdi, M.","Minas Gerais",NA,"Galheiros. Lajeado.",-43.762778,-18.284167,"Diamantina","gbif","Paepalanthus comans"
11044,"UEFS","HUEFS","210841","Paepalanthus","tortilis",NA,"A. M. Giulietti","6408","Fontana, A.P.","Bahia",NA,"Rodovia BA 368, afloramento rochoso úmido na beira da estrada.",-40.652778,-11.091944,"Jacobina","gbif","Paepalanthus tortilis"
11046,"UEFS","HUEFS","210800","Paepalanthus","scholiophyllus",NA,"C. O. Andrino","1138","Rodrigues-da-Silva, R.","Minas Gerais",NA,"Parque Nacional da Serra da Canastra. Próximo a Garagem de Pedras.",-46.475278,-20.216667,"São Roque de Minas","gbif","Paepalanthus scholiophyllus"
11058,"UEFS","HUEFS","210524","Paepalanthus","pulchellus",NA,"C. O. Andrino","1205","Nascimento, F.H.F.","Bahia",NA,"Lavra Velha.",-41.8725,-13.394722,"Rio de Contas","gbif","Paepalanthus pulchellus"
11095,"UEFS","HUEFS","204106","Paepalanthus","albotomentosus",NA,"C. O. Andrino","56984","Harley, R.M.","Bahia",NA,"na estrada BA-148, ca. 6-7 km ao N de Piatã, na estrada nova a direita, que vai à Comunidade Agrícola de Rio de Contas.",-41.766667,-13.123333,"Piatã","gbif","Paepalanthus albo-tomentosus"
11135,"UEFS","HUEFS","193115","Paepalanthus","comans",NA,"C. O. Andrino","448","Quaresma, A.S.","Minas Gerais",NA,"Estrada de Milho Verde para Capivari.",-43.446667,-18.449444,"Serro","gbif","Paepalanthus comans"
11147,"UEFS","HUEFS","191086","Paepalanthus","elongatus",NA,"R. Ramos","196","Saraiva, D.P.","Minas Gerais",NA,"Serra de Ouro Branco.",-43.697222,-20.488333,"Ouro Branco","gbif","Paepalanthus elongatulus"
11165,"UEFS","HUEFS","190021","Paepalanthus","macrocaulon",NA,"C. O. Andrino","13","Mendes, D.","Bahia",NA,"Ttrilha para o pico das Almas (início da trilha).",-41.95,-13.533333,"Rio de Contas","gbif","Paepalanthus macrocaulon"
11194,"UEFS","HUEFS","184120","Paepalanthus","macrocephalus",NA,"C. O. Andrino","1451","Faria, J.E.Q.","Minas Gerais",NA,"Margem da MG - 010, em frente a entrada para Morro do Pilar.",-43.506944,-19.2175,NA,"gbif","Paepalanthus macrocephalus"
11203,"UEFS","HUEFS","181680","Paepalanthus","bryoides",NA,"C. O. Andrino","504","Silva, C.","Minas Gerais",NA,"BR 367 sentido Curvelo, km 599, após o entroncamento para Conselheiro Mata, lado esquerdo da estrada. Campo Rupestre. 1400m alt.",-43.683333,-18.266667,"Diamantina","gbif","Paepalanthus bryoides"
11250,"UEFS","HUEFS","172208","Paepalanthus","pulchellus",NA,"C. O. Andrino","2692","Fraga, C.N.","Bahia",NA,"Arredores da cidade, Próximo ao Cemitério Bisantino.",-41.372778,-13.013056,"Mucugê","gbif","Paepalanthus pulchellus"
11253,"UEFS","HUEFS","171414","Paepalanthus","elongatus",NA,"C. O. Andrino","6627","Aparecida da Silva, M.","Goias",NA,"Serra dos Pireneus. Fazenda Portal. Propriedade do Sr. Lázaro.",-48.895556,-15.799444,"Pirenópolis","gbif","Paepalanthus elongatulus"
11260,"UEFS","HUEFS","170127","Paepalanthus","barbulatus",NA,"C. O. Andrino","2680","Fraga, C.N.","Bahia",NA,"Capão do Correia, trilha para o Largo da Baixa. Estrada Vicinal saindo Caraiba a 17,5 Km da BA 142.",-41.373056,-13.117778,"Mucugê","gbif","Paepalanthus barbulatus"
11301,"UEFS","HUEFS","164277","Paepalanthus","elongatulus",NA,"C. O. Andrino","16487","Martinelli, G.","Goias",NA,"Parque Nacional da Chapada dos Veadeiros. Alto do Cruzeiro, campos rupestres.",-47.696111,-13.943889,"Cavalcante","gbif","Paepalanthus elongatulus"
11305,"UEFS","HUEFS","162872","Paepalanthus","subfalcatus",NA,"C. O. Andrino","380","Ribeiro, P.L.","Minas Gerais",NA,"Leste da Diamanina, estrada para o povoado de Boa Vista, após a povoado de Extração.",-43.501389,-18.261944,"Diamantina","gbif","Paepalanthus subfalcatus"
11308,"UEFS","HUEFS","161899","Paepalanthus","obtusifolius",NA,"C. O. Andrino","14845","Queiroz, L.P.de","Bahia",NA,"Serra do Curral Frio (mapeado como Curral Feio), Fazenda Licuri, Rio da Empreitada.",-41.311667,-10.403611,"Umburanas","gbif","Paepalanthus obtusifolius"
11346,"UEFS","HUEFS","156871","Paepalanthus","pulvinatus",NA,"M. J. G. Andrade","2825","Cardoso, D.","Bahia",NA,"Bicota, alto da serra, no caminho para o Vira Saia.",-41.8525,-13.328333,"Abaíra","gbif","Paepalanthus pulvinatus"
11347,"UEFS","HUEFS","156809","Paepalanthus","lingulatus",NA,"C. O. Andrino","2763","Cardoso, D.","Minas Gerais",NA,"Estrada para Juramento, ca. 10 Km depois da cidade de Itacambira, afloramento rochoso ao lado esquerdo da estrada.",-43.346389,-17.038333,"Itacambira","gbif","Paepalanthus lingulatus"
11348,"UEFS","HUEFS","156824","Paepalanthus","scleranthus",NA,"C. O. Andrino","2778","Cardoso, D.","Minas Gerais",NA,"Serra da Pedra Menina.",-43.056389,-18.113611,"Rio Vermelho","gbif","Paepalanthus scleranthus"
11349,"UEFS","HUEFS","156754","Paepalanthus","myocephalus",NA,"M. J. G. Andrade","2708","Cardoso, D.","Bahia",NA,"Boqueirão. Afloramento de arenito na beira da estrada, antes do prédio escolar.",-38.716667,-10.95,"Tucano","gbif","Paepalanthus myocephalus"
11350,"UEFS","HUEFS","156535","Paepalanthus","bifidus",NA,"C. O. Andrino","14517","Queiroz, L.P.de","Bahia",NA,"Ca. 5 km SW de Mucugê na estrada para Barra da Estiva.",-41.415556,-13.008611,"Mucugê","gbif","Paepalanthus bifidus"
11369,"UEFS","HUEFS","152509","Paepalanthus","bifidus",NA,"C. O. Andrino","706","Menini Neto, L.","Minas Gerais",NA,"Itapanhoacanga Distrito de Itapanhoacanga. Alvorada da Serra, estrada para Cachoeira Campina, a 3 Km de Itapanhoacanga.",-43.443333,-18.798333,NA,"gbif","Paepalanthus bifidus"
11377,"UEFS","HUEFS","150805","Paepalanthus","dianthoides",NA,"R. Ramos","133","Mendes, M.S.","Minas Gerais",NA,"Mina de Conta História.",-43.527778,-20.265278,"Mariana","gbif","Paepalanthus dianthoides"
11378,"UEFS","HUEFS","150766","Paepalanthus","amoenus",NA,"R. Ramos","2901","Rezende, S.G.","Minas Gerais",NA,"Região da GERDAU.",-43.842222,-20.170833,"Itabirito","gbif","Paepalanthus amoenus"
11379,"UEFS","HUEFS","149748","Paepalanthus","spathulatus",NA,"A. M. Giulietti","59","Smith, N.P.","Bahia",NA,NA,-41.208056,-11.592222,"Morro do Chapéu","gbif","Paepalanthus spathulatus"
11380,"UEFS","HUEFS","149561","Paepalanthus","tortilis",NA,"M. J. G. Andrade","2651","Cardoso, D.","Bahia",NA,"Chapada Diamantina, ca. 2 Km SW de Mucugê, na estrada para Barra da Estiva.",-41.385278,-12.998611,"Mucugê","gbif","Paepalanthus tortilis"
11381,"UEFS","HUEFS","149560","Paepalanthus","tortilis",NA,"M. J. G. Andrade","2650","Cardoso, D.","Bahia",NA,"Chapada Diamantina, ca. 2 Km SW de Mucugê, na estrada para Barra da Estiva.",-41.385278,-12.998611,"Mucugê","gbif","Paepalanthus tortilis"
11383,"UEFS","HUEFS","149510","Paepalanthus","acanthophyllus",NA,"M. J. G. Andrade","2600","Cardoso, D.","Goias",NA,"Chapada dos Veadeiros. Sede do IBAMA.",-47.790556,-14.167778,"Alto Paraíso de Goiás","gbif","Paepalanthus acanthophyllus"
11385,"UEFS","HUEFS","149449","Paepalanthus","elongatus",NA,"C. O. Andrino","2539","Cardoso, D.","Goias",NA,"Rodovia sentido Alto Paraíso de Goiás-Teresina de Goiás.",-47.443056,-13.935278,"Teresina de Goiás","gbif","Paepalanthus elongatulus"
11388,"UEFS","HUEFS","149355","Paepalanthus","bifidus",NA,"C. O. Andrino","2445","Cardoso, D.","Minas Gerais",NA,"Serra do Ambrósio. Saindo de Itamarandiba, segue na estrada asfaltada em direção a Colina; após 3,5 Km, dobrar à direita em estrada de terra para o """"aeroporto""""; após 1,3 Km a estrada se divide em quatro, segue pela segunda estrada à direita sentido Tromba",-42.936389,-18.001667,"Itamarandiba","gbif","Paepalanthus bifidus"
