"datsrc","institutioncode","collectioncode","catalognumber","genus","species","identifiedby","collectornumber","collector","stateprovince","county","locality","longitude","latitude","infraspecificEpithet","scientificname_gbif","municipality_gbif","scientificnameauthor_sp"
"splink","MOBOT","MOBOT_BR","3263693","Diplusodon","alatus","T.B. Cavalcanti","Cavalcanti 681","Taciana B. Cavalcanti","Goiás",NA,"Mun. Alto Paraiso de Goias. Parque Nacional da Chapada dos Veadeiros. Estrada para colinas. A 34 km do Entroncamento da Go. Campo Sujo. Arenoso. Levemente ondulado.",NA,NA,NA,NA,NA,"T.B. Cavalc."
"splink","MOBOT","MOBOT_BR","3263695","Diplusodon","alatus","T.B. Cavalcanti","Cavalcanti 2507","Taciana B. Cavalcanti","Goiás",NA,"Mun. Alto Paraiso de Goias. Estrada para Alto Paraiso de Goias-Golinas. 1 km antes de São Jorge, do lado esquerdo da estrada. Campo sujo, umido. Montanhoso. Solo arenoso.",NA,NA,NA,NA,NA,"T.B. Cavalc."
"splink","MOBOT","MOBOT_BR","3263696","Diplusodon","buxifolius","T.B. Cavalcanti","Cavalcanti 2571","Taciana B. Cavalcanti","Goiás",NA,"Mun. Ouro Branco. Na subida da Serra do Ouro Branco. Cerrado. Ondulado. Substrato: arenoso.",-44.05,-20.83527,NA,NA,NA,"Cham. & Schltdl."
"splink","MOBOT","MOBOT_BR","3263774","Diplusodon","macrodon","T.B. Cavalcanti","Cavalcanti 2508","Taciana B. Cavalcanti","Goiás",NA,"Mun. Alto Paraiso de Goias. Estrada Alto Paraiso de Goias - Colinas do Sul. 1 km antes do Sao Jorge. Cerrado. Montanhoso. Solo areno-pedregoso.",NA,NA,NA,NA,NA,"Koehne"
"splink","MOBOT","MOBOT_BR","3263823","Diplusodon","oblongus","T.B. Cavalcanti","Cavalcanti 3158","Taciana B. Cavalcanti","Goiás",NA,"Mun: Alto Paraiso de Goias. Alto Paraiso de goias - São Jorge, lado direito. 13 km de alto Paraiso. Cerrado entre rochas. Montanhoso. Solo areno-pedregoso.",-47.62111,-14.165,NA,NA,NA,"Pohl"
"splink","MOBOT","MOBOT_BR","3263834","Diplusodon","oblongus","T.B. Cavalcanti","Walter 3083","B.M.T. Walter","Goiás",NA,"Mun. Uruaca. Estrada de Terra da BR-153; Passando Pela Vila agua branca. p/ a faz Porteira Grande. Cerca de 6 km apos a sede. Campo de Murundu/Campo Limpo Umido com ilhas de Cerrado. Substrato: no campo: Solo Arenoso; No Murundu Solo mais Argiloso. Ondula",-49,-14.38333,NA,NA,NA,"Pohl"
"splink","MOBOT","MOBOT_BR","3263840","Diplusodon","oblongus","T.B. Cavalcanti","Walter 3038","B.M.T. Walter","Goiás",NA,"Mun: Uruacu. Estrada de Terra da GO-237 Para a Fazenda Ponte alta. Entre a fazenda agua quente e ponte alta. Cerrado denso. Latossolo vermelho-argiloso. Plano no local e regiao.",-48.95,-14.63333,NA,NA,NA,"Pohl"
"splink","MOBOT","MOBOT_BR","3263846","Diplusodon","oblongus","T.B. Cavalcanti","Walter 3646","B.M.T. Walter","Goiás",NA,"Mun. Alto Paraiso. Entrada do Parque Nacional da Chapada dos Veadeiros (a esuerda). Estrada Alto Paraiso - Colinas do Sul, 34 km da GO-118. Cerrado rupestre com areas de campo rupestre. Relevo: Ondulado. Substrato: Solo arenoso.",-47.78555,-14.16361,NA,NA,NA,"T.B. Cavalc."
"splink","MOBOT","MOBOT_BR","3263864","Diplusodon","oblongus","T.B. Cavalcanti","REZENDE 843","REZENDE","Goiás",NA,"Mun. Luziania. Proximo ao canteiro de obras. Montante, a margem direita da barragem rio Corumba. Cerrado Ondulado. Cambissolo cascalhento.",-48.19638,-16.33611,NA,NA,NA,"Pohl"
"splink","MOBOT","MOBOT_BR","3263904","Diplusodon","oblongus","T.B. Cavalcanti","PEREIRA-SILVA 7126","PEREIRA-SILVA","Goiás",NA,"Mun.: Santo Antonio do Descoberto. Margem direita do rio Descoberto, proximo a Barra com o Corrego Engenho das Lages. Cerrado (campo sujo). Relevo: Ondulado. Substrato: Solo areno-argiloso.",-48.27416,-16.09416,NA,NA,NA,"Pohl"
"splink","MOBOT","MOBOT_BR","3263924","Diplusodon","oblongus","T.B. Cavalcanti","PEREIRA-SILVA 7157","PEREIRA-SILVA","Goiás",NA,"Mun. Alexania. Cerca de 300 m a W da BR-060, na direção Corumbá/GO. (Estrada de terra a 500 m da ponte sobre o rio Corumba). Mata de galeria antropizada na margem esquerda do rio Corumba. Relevo Suave ondulado.",-48.60333,-16.1425,NA,NA,NA,"Pohl"
"splink","MOBOT","MOBOT_BR","3263953","Diplusodon","oblongus","T.B. Cavalcanti","PEREIRA-SILVA 4537","PEREIRA-SILVA","Goiás",NA,"Mun. Pirenopolis. Cachoeira da meia lua. Cerrado. Ondulado. Solo arenoso.",NA,NA,NA,NA,NA,"Pohl"
"splink","MOBOT","MOBOT_BR","3263954","Diplusodon","oblongus","T.B. Cavalcanti","Santos 1850","dos Santos","Minas Gerais",NA,"Mun Cabeceira Grande. Cerrado que fica na estrada que da acesso a AHE. ca de 1 km após Palmital. Cerrado. Relevo: Plano no local.",-47.30305,-16.14972,NA,NA,NA,"Pohl"
"splink","MOBOT","MOBOT_BR","3263956","Diplusodon","oblongus","T.B. Cavalcanti","Cordovil 0239","S.P. Cordovil","Goiás",NA,"Mun: Caldas Novas. Pastagem/Beira de Estrada. Solo Arenoso. Relevo: Ondulado.",NA,NA,NA,NA,NA,"Pohl"
"splink","MOBOT","MOBOT_BR","3263961","Diplusodon","nitidus","T.B. Cavalcanti","Cavalcanti 3202","Taciana B. Cavalcanti","Minas Gerais",NA,"Mun. Gouvea. Morro da torre da Embratel. Proximo a usina eolica. Campo rupestre.",-43.89805,-18.60722,NA,NA,NA,"DC."
"splink","MOBOT","MOBOT_BR","3263963","Diplusodon","oblongus","T.B. Cavalcanti","Cavalcanti 2149","Taciana B. Cavalcanti","Goiás",NA,"Mun: Ipameri. Lado direito da estrada de Caldas Novas - Ipameri, mais ou menos 3 km apos a ponte Sao Bento. Solo arenoso-cascalhento. Ecotono cerrado - mata de galeria antropizada.",-48.46888,-17.74222,NA,NA,NA,"Pohl"
"splink","MOBOT","MOBOT_BR","3263970","Diplusodon","oblongus","T.B. Cavalcanti","Cavalcanti 2019","Taciana B. Cavalcanti","Goiás",NA,"Mun: Santa Cruz de Goias. Estrada de Acesso ao Corrego Brumadinho; atraves da fazenda Santa Barbara. Area de Influencia. Vegetacao Bastante Perturbada em Beira de Riacho. Areno Pedregoso. Relevo ondulado.",-48.51666,-17.35,NA,NA,NA,"Pohl"
"splink","MOBOT","MOBOT_BR","3263973","Diplusodon","oblongus","T.B. Cavalcanti","Pastore 237","J.F.B. Pastore","Goiás",NA,"Mun. Alto Paraiso de Goias. Povoado de São Jorge. (Beira da estrada). Campo limpo.",NA,NA,NA,NA,NA,"T.B. Cavalc."
"splink","MOBOT","MOBOT_BR","3263980","Diplusodon","oblongus","T.B. Cavalcanti","CARVALHO-SILVA 170","* CARVALHO-SILVA","Goiás",NA,"Mun. Luziania. AHE Corumba IV. Local desmatado para construcao da casa de forca. Margem esquerda do rio Corumba. Mata de encosta - Mata seca. Relevo: Ondulado. Solo areno-argiloso.",-48.19055,-16.33111,NA,NA,NA,"Pohl"
"splink","MOBOT","MOBOT_BR","3263984","Diplusodon","lanceolatus","T.B. Cavalcanti","Cavalcanti 3134","Taciana B. Cavalcanti","Minas Gerais",NA,"Estrada de terra para Campo Buriti, na estrada Capelinha 0 Minas Novas, 500m. Cerrado antropizado. Solo areno-pedregoso.",-43.63166,-17.29388,NA,NA,NA,"A. St.-Hil."
"splink","MOBOT","MOBOT_BR","3263990","Diplusodon","lanceolatus","T.B. Cavalcanti","PEREIRA-SILVA 6260","PEREIRA-SILVA","Goiás",NA,"Mun. Formosa. Lagoa do Perta Pe (area do Exercito). Ambiente: Cerrado. Relevo: Plano. Solo argiloso.",-47.19722,-15.98333,NA,NA,NA,"A. St.-Hil."
"splink","MOBOT","MOBOT_BR","3263993","Diplusodon","lanceolatus","T.B. Cavalcanti","PEREIRA-SILVA 3358","PEREIRA-SILVA","Goiás",NA,"Mun. Caldas Novas. Cerrado Antropizado de Beira de Estrada. Solo lateritico. Suave ondulado.",-48.55,-17.91666,NA,NA,NA,"A. St.-Hil."
"splink","MOBOT","MOBOT_BR","3263995","Diplusodon","lanceolatus","T.B. Cavalcanti","Santos 1866","dos Santos","Minas Gerais",NA,"Mun. Cabeceira Grande. Estrada Palmital - Cabeceira Grande, cerca de 7 km a esquerda, aproximadamente 4 km apos a entrada. Cerrado. Relevo: plano no local. Solo areno-cascalhento.",-47.27222,-18.06694,NA,NA,NA,"A. St.-Hil."
"splink","MOBOT","MOBOT_BR","3263998","Diplusodon","lanceolatus","T.B. Cavalcanti et al","Cavalcanti 3119","Taciana B. Cavalcanti","Minas Gerais",NA,"Mun: Conselheiro Mata. Estrada de terra. A 3 km apos a saida da cidade de Conselheiro Mata. Cerrado denso antropizado. Relevo: Montanhoso. Solo areno-pedregoso.",-43.98722,-18.72055,NA,NA,NA,"A. St.-Hil."
"splink","MOBOT","MOBOT_BR","3264201","Diplusodon","lanceolatus","T.B. Cavalcanti","Cavalcanti 2174","Taciana B. Cavalcanti","Goiás",NA,"Mun. Ipameri. Estrada de terra de acesso ao corrego Jacubeiro. Solo areno-pedregoso. Cerrado. Relevo Montanhoso.",NA,NA,NA,NA,NA,"A. St.-Hil."
"splink","MOBOT","MOBOT_BR","3264206","Diplusodon","lanceolatus","T.B. Cavalcanti","Cavalcanti 2311","Taciana B. Cavalcanti","Minas Gerais",NA,"Mun. Minas Novas. Entroncamento rodovia BR-367 - Minas Novas, km 8, a 100 m em uma estrada vicinal a leste para Campo Alegre. Ambiente geral: Cerrado. Ambiente especifico: Cerrado aberto. Montanhoso. Solo arenoso com laterita.",-42.61666,-17.29972,NA,NA,NA,"A. St.-Hil."
"splink","MOBOT","MOBOT_BR","3264212","Diplusodon","lanceolatus","Ana Carolina Oliveira","Walter 5120","B.M.T. Walter","Minas Gerais",NA,"Mun. Cabeceira Grande. Fazenda São Bento. Região do rio Bezerra. Cerrado sentido restrito (tipico). Plano no local. Latossolo vermelho-amarelo, profundo.",NA,NA,NA,NA,NA,"A. St.-Hil."
"splink","MOBOT","MOBOT_BR","3264216","Diplusodon","lanceolatus","T.B. Cavalcanti","Walter 5009","B.M.T. Walter","Minas Gerais",NA,"Mun. de Cabecceira Grande. Região da ponte sobre o rio Preto, a 29 km do entroncamento BsB/Unai/Palmital. Na direção de Palmital. Divisa DF/MG. Mata de Galeria estreita (local bem drenado). Relevo Ondulado. Solo argiloso com grande camada de serrapilheira",-47.30944,-16.0375,NA,NA,NA,"A. St.-Hil."
"splink","MOBOT","MOBOT_BR","3264219","Diplusodon","macrodon","T.B. Cavalcanti","Cavalcanti 3162","Taciana B. Cavalcanti","Goiás",NA,"Mun. Alto Paraiso de Goias. Estrada Alto Paraiso de Goias - São Jorge, proximo a casa do IBAMA. Cerrado pedregoso. Solo areno-pedregoso.",NA,NA,NA,NA,NA,"Koehne"
"splink","MOBOT","MOBOT_BR","3264237","Diplusodon","macrodon","T.B. Cavalcanti","Cavalcanti 684","Taciana B. Cavalcanti","Goiás",NA,"Mun. Alto Paraiso de Goias. Parque nacional da Chapada dos veadeiros. Estrada para colinas. A 34 km do Entroncamento da go. Campo sujo. Arenoso. Levemente ondulado.",NA,NA,NA,NA,NA,"Koehne"
"splink","MOBOT","MOBOT_BR","3264249","Diplusodon","divaricatus","T. B. Cavalcanti","Cavalcanti 2398","Taciana B. Cavalcanti","Goiás",NA,"Mun. Caldas Novas. Area de emprestimo da UHE Corumba, perto da pista do antigo aeroporto. Area de recuperaçao. Antropizado em recuperação. Relevo: Ondulado. Solo areno-pedregoso.",NA,NA,NA,NA,NA,"Pohl"
"splink","MOBOT","MOBOT_BR","3264259","Diplusodon","candollei","T.B. Cavalcanti","Cavalcanti 3130","Taciana B. Cavalcanti","Minas Gerais",NA,"Mun. Gouvea. BR-259, Diamantina - Curvelo. Estrada para a torre da TELEMAR. Proximo ao morro dos Camelinhos. Campo rupestre. Montanhoso. Solo areno-pedregoso.",-43.89805,-18.6075,NA,NA,NA,"Pohl"
"splink","MOBOT","MOBOT_BR","3264261","Diplusodon","sordidus","T.B. Cavalcanti","Walter 3647","B.M.T. Walter","Goiás",NA,"Mun. alto Paraiso. Entrada do Parque Nacional da Chapada dos Veadeiros (a esquerda). Estrada Alto Paraiso - Colinas do Sul, 34 km da GO-118. Cerrado rupestre com areas de campo rupestre. Relevo: Ondulado. Solo arenoso.",-47.78555,-14.16361,NA,NA,NA,"Koehne"
"splink","MOBOT","MOBOT_BR","3264266","Diplusodon","sordidus","T.B. Cavalcanti","Mello 69","C.M.S. Mello|Wantuil L. Werneck","Goiás",NA,"Mun. Alto Paraiso. GO 118 km 156.7, sentido Brasilia - Alto Paraiso. Campo umido rupestre. Relevo: levemente ondulado.",-47.84833,-15.88111,NA,NA,NA,"Koehne"
"splink","MOBOT","MOBOT_BR","3264275","Diplusodon","sordidus","T.B. Cavalcanti","Cavalcanti 2182","Taciana B. Cavalcanti","Goiás",NA,"Mun: alto Paraiso de Goias. Chapada dos Veadeiros. Estrada Alto Paraiso-Colinas do Sul, a 9 km do entroncamento com a GO-118. Solo arenoso. Cerrado. Relevo Montanhoso. Campo umido, sujo.",-47.58333,-14.1625,NA,NA,NA,"Koehne"
"splink","MOBOT","MOBOT_BR","3264284","Diplusodon","sordidus","T.B. Cavalcanti","Cavalcanti 662","Taciana B. Cavalcanti","Goiás",NA,"Mun. Alto Paraiso de Goias. Campo sujo. Arenoso. Relevo levemente ondulado. Parque Nacional da Chapada dos veadeiros. Estrada para colinas a 34 km do Entroncamento da Go.",NA,NA,NA,NA,NA,"Koehne"
"splink","MOBOT","MOBOT_BR","3264291","Diplusodon","ciliatiflorus","T.B. Cavalcanti","Cavalcanti 3157","Taciana B. Cavalcanti",NA,NA,"GO-118. Estrada Terezina de Goias - Alto Paraiso de Goias, a 30 km de Terezina. Cerrado entre rochas. Montanhoso. Solo areno-pedregoso.",-47.35916,-13.89583,NA,NA,NA,"T.B. Cavalc."
"splink","MOBOT","MOBOT_BR","3264293","Diplusodon","ciliatiflorus","T.B. Cavalcanti","Walter 3494","B.M.T. Walter","Goiás",NA,"Mun. Colinas do Sul. Estrada Colinas do Sul - canteiro de obras Serra da Mesa, cerca de 20 km do portao sul do canteiro. Ambiente: Cerrado Tipico (sensu stricto). Manchas de Campo Sujo. Relevo: Acidento. Pouco solo areno-argiloso entre cascalho e rocha.",-48.11666,-13.88333,NA,NA,NA,"T.B. Cavalc."
"splink","MOBOT","MOBOT_BR","3264296","Diplusodon","ciliatiflorus","T.B. Cavalcanti","Walter 3494","B.M.T. Walter","Goiás",NA,"Estrada Colinas do Sul - canteiro de obras Serra da Mesa, cerca de 20 km do portao sul do canteiro. Cerrado Tipico (sensu stricto). Ambiente: Manchas de Campo Sujo. Relevo: Acidentado. Pouco solo areno-argiloso entre cascalho e rocha.",-48.11666,-13.88333,NA,NA,NA,"T.B. Cavalc."
"splink","MOBOT","MOBOT_BR","3264301","Diplusodon","ciliatiflorus","T.B. Cavalcanti","Walter 962","B.M.T. Walter","Goiás",NA,"Mun: Minacu. Estrada Serra da Mesa-Colinas do sul; mais o menos 24 km da entrada Sul do Canteiro. Ambiente cerrado tipico. Solo arenoso com afloramentos de quartzito. Relevo ondulado.",-48.13333,-13.86666,NA,NA,NA,"T.B. Cavalc."
"splink","MOBOT","MOBOT_BR","3264311","Diplusodon","cordifolius","T.B. Cavalcanti","Walter 4071","B.M.T. Walter","Goiás",NA,"Mun Colinas do Sul. Vale do rio Tocantinzinho (proximo a foz). Reservatorio em formacão do AHE Serra da Mesa - Segmento IV. Cerrado sentido restrito (em encosta ingreme).dentado. Solo argilo-arenoso com afloramentos de cascalho e granito.",-48.28333,-13.93333,NA,NA,NA,"Lourteig"
"splink","MOBOT","MOBOT_BR","3264332","Diplusodon","cryptanthus","T. B. Cavalcanti","PEREIRA-SILVA 5226","PEREIRA-SILVA","Goiás",NA,"Mun: Cavalcante. Canteiro da obra, rio do Carmo, km proximo a porteira trancada. Ambiente Cerrado tipico. Relevo Ondulado. Solo arenoso.",-48.13222,-13.39527,NA,NA,NA,"T.B. Cavalc."
"splink","MOBOT","MOBOT_BR","3264342","Diplusodon","cryptanthus","T. B. Cavalcanti","Cavalcanti 2595","Taciana B. Cavalcanti","Goiás",NA,"Mun. Campinacu. 8 km do estadio de futebol de Minaçu, na estrada para o canteiro de obras da AHE Cana Brava. Campo sujo. Montanhoso. Pedregoso.",-48.33916,-13.61166,NA,NA,NA,"T.B. Cavalc."
"splink","MOBOT","MOBOT_BR","3264356","Diplusodon","cryptanthus","T. B. Cavalcanti","Cavalcanti 2661","Taciana B. Cavalcanti","Goiás",NA,"Mun: Minacu. Depois de Buriti, 18 km. Estrada vicinal. Cerrado ralo. Relevo: Plano. Solo areno-pedregoso.",-48.18722,-13.51888,NA,NA,NA,"T.B. Cavalc."
"splink","MOBOT","MOBOT_BR","3264364","Diplusodon","cryptanthus","T. B. Cavalcanti","PEREIRA-SILVA 5057","PEREIRA-SILVA","Goiás",NA,"Mun: Cavalcante. Canteiro de obras, proximo a estacao de tratamento de agua. Cerrado. Relevo Suave ondulado. Solo arenoso.",-48.13694,-13.39527,NA,NA,NA,"T.B. Cavalc."
"splink","MOBOT","MOBOT_BR","3264369","Diplusodon","cryptanthus","T. B. Cavalcanti","Silva 5871","G.P. da Silva|et al.","Goiás",NA,"2 km a leste da ponte sobre o rio Tocantins, em direcao a Cavalcante. Cerrado. Relevo Suave ondulado. Substrato plintossolo.",-48.13222,-13.39527,NA,NA,NA,"T.B. Cavalc."
"splink","MOBOT","MOBOT_BR","3264381","Diplusodon","cryptanthus","T. B. Cavalcanti","Silva 5898","G.P. da Silva|João Benedito Pereira|Jose Aparecido de Jesus|Micheline Carvalho-Silva|Sileuza dos Santos","Goiás",NA,"Mun: Cavalcante. Estrada Vila Veneno - Serra Branca, km 3.6 (margem direita do rio Macacão). Campo umido em encosta de Serra. Relevo acidentado. Substrato: Solo arenoso.",-48.07222,-13.57361,NA,NA,NA,"T.B. Cavalc."
"splink","MOBOT","MOBOT_BR","3264387","Diplusodon","cryptanthus","T. B. Cavalcanti","PEREIRA-SILVA 4585","PEREIRA-SILVA","Goiás",NA,"Mun Cavalcante. Cerca de 3.5 km canteiro da obra para o rio do Carmo. Campo Limpo entremeado por manchas de Campo Sujo. Suave ondulado. Solo areno-argiloso.",-48.12361,-13.39944,NA,NA,NA,"T.B. Cavalc."
"splink","MOBOT","MOBOT_BR","3264395","Diplusodon","cryptanthus","T. B. Cavalcanti","PEREIRA-SILVA 4655","PEREIRA-SILVA","Goiás",NA,"Mun. Cavalcante. Cerca de 4 km da vila Veneno em direcao ao rio Sao Felix. Cerrado (campo sujo seco). Acidentado. Solo areno-argiloso com cascalho superficial.",-48.0625,-13.52666,NA,NA,NA,"T.B. Cavalc."
"splink","MOBOT","MOBOT_BR","3264400","Diplusodon","cryptanthus","T. B. Cavalcanti","PEREIRA-SILVA 4718","PEREIRA-SILVA","Goiás",NA,"Mun: Cavalcante. Estrada para Limoeiro, a cerca de 20 km da balsa (Porto dos Paulistas) rio Tocantins. Cerrado ralo. Relevo plano no local. Solo arenoso.",-48.06222,-13.43666,NA,NA,NA,"T.B. Cavalc."
"splink","MOBOT","MOBOT_BR","3264407","Diplusodon","cryptanthus","T. B. Cavalcanti","Silva 4736","G.P. da Silva|et al.","Goiás",NA,"Mun Cavalcante. Estrada para Limoeiro, a cerca de 28 km da balsa (Porto dos Paulistas) rio Rocantins. Cerrado ralo (borda de vereda). Relevo suave ondulado. Solo arenoso.",-48.05111,-13.49277,NA,NA,NA,"T.B. Cavalc."
"splink","MOBOT","MOBOT_BR","3264410","Diplusodon","cryptanthus","T. B. Cavalcanti","Silva 4991","G.P. da Silva|João Benedito Pereira|P. de Almeida Salles|S. Pereira de Souza","Goiás",NA,"Mun: Colinas do Sul. Cerrado. Relevo Ondulado. Substrato: Solo arenoso com presenca de quartzo leitoso.",NA,NA,NA,NA,NA,"T.B. Cavalc."
"splink","MOBOT","MOBOT_BR","3264429","Diplusodon","cordifolius","T.B. Cavalcanti","Silva 5045","G.P. da Silva|João Benedito Pereira|P. de Almeida Salles|S. Pereira de Souza","Goiás",NA,"Mun: Sao Joao D'Alianca. Cerrado. Plano no local. Substrato: Plintossolo (solo lateritico).",NA,NA,NA,NA,NA,"Lourteig"
"splink","MOBOT","MOBOT_BR","3264447","Diplusodon","cordifolius","T.B. Cavalcanti","Cavalcanti 2505","Taciana B. Cavalcanti","Goiás",NA,"Mun: Alto Paraiso de Goias. Na trilha para a Cachoeira Almecegas II. Cerrado de altitude. Montanhoso. Substrato solo arenoso.",NA,NA,NA,NA,NA,"Lourteig"
"splink","MOBOT","MOBOT_BR","3264467","Diplusodon","cordifolius","T.B. Cavalcanti","Cavalcanti 2720","Taciana B. Cavalcanti","Goiás",NA,"Mun Sao Joao D'Alianca. Sao Joao D'Alianca.",-47.52166,-14.22083,NA,NA,NA,"Lourteig"
"splink","MOBOT","MOBOT_BR","3264479","Diplusodon","cordifolius","T.B. Cavalcanti","Cavalcanti 2393","Taciana B. Cavalcanti","Goiás",NA,"Mun Alta Paraiso de Goias. Capada dos Veadeiros. Solarium, no caminho para a cachoeira dos Arcanjos. Cerrado. Montanhoso. Cerrado de altitude. Solo areno-pedregoso.",NA,NA,NA,NA,NA,"Lourteig"
"splink","MOBOT","MOBOT_BR","3264490","Diplusodon","cordifolius","T.B. Cavalcanti","Cavalcanti 3168","Taciana B. Cavalcanti","Goiás",NA,"Mun: Alto Paraiso de Goias. GO-118, Alto Paraiso de Goias - Sao Joao D'Alianca, descida para o rio Picarras (antigo Pizarao) lado direito. Cerrado sobre rochas. Ondulado. Solo areno-pedregoso.",-47.48555,-14.2325,NA,NA,NA,"Lourteig"
"splink","MOBOT","MOBOT_BR","3264516","Diplusodon","divaricatus","T. B. Cavalcanti","Santos 0220","Hamilton G. P. dos Santos","Goiás",NA,"Mun. Caldas Novas. Parque estadual da serra de Caldas. Campo Limpo. Solo areno-cascalhento. Levelmente acidentado.",NA,NA,NA,NA,NA,"Pohl"
"splink","MOBOT","MOBOT_BR","3264530","Diplusodon","divaricatus","T. B. Cavalcanti","Santos 509","Hamilton G. P. dos Santos","Goiás",NA,"Caldas Novas. Serra de Caldas. Ambiente geral: Cerrado. Ambiente especifio: Cerrado antropizado. Relevo: Plano. Solo lateritico.",NA,NA,NA,NA,NA,"Pohl"
"splink","MOBOT","MOBOT_BR","3264538","Diplusodon","divaricatus","T. B. Cavalcanti","Santos 871","dos Santos","Goiás",NA,"Mun: Caldas Novas. Parque Estadual de Caldas Novas, proximo ao mirante. Campo sujo. Acidentado. Substrato: Solo arenoso.",NA,NA,NA,NA,NA,"Pohl"
"splink","MOBOT","MOBOT_BR","3264548","Diplusodon","divaricatus","T. B. Cavalcanti","Cordovil 0276","S.P. Cordovil","Goiás",NA,"Mun Caldas Novas. Alternativa 15 - ponto de hidrometria. Cerrado antropizado. Solo arenoso com afloramentos de cascalho. Acidentado.",NA,NA,NA,NA,NA,"Pohl"
"splink","MOBOT","MOBOT_BR","3268305","Diplusodon","paraisoensis","T.B. Cavalcanti","Anderson 6506","William R. Anderson","Goiás",NA,"Chapada dos Veadeiros. 6-7 km E of Alto Paraiso on road to Nova Roma; region of cerrado with sand-stone outcrops, giving way above to grassy campo and below to mesophytic forest.",NA,NA,NA,NA,NA,"Lourteig"
"splink","MOBOT","MOBOT_BR","3268307","Diplusodon","paraisoensis","T.D. Cavalcanti","Walter 1617","B.M.T. Walter","Goiás",NA,"Mun. Niquielandia. Campo sojo na encosta de serra negra (primeiro terco). Solo arenoso; raso. Muito castalho e rochas aflorando. Relevo Acidnetado - ingreme. Faz Serra negra (Niquiltocantins). Serra Negra; P/O Lado do Bagagem. Ao lado da linha de transmis",-48.31666,-14.03333,NA,NA,NA,"Lourteig"
"splink","MOBOT","MOBOT_BR","3268308","Diplusodon","paraisoensis","T.B. Cavalcanti","Cavalcanti 1385","Taciana B. Cavalcanti","Goiás",NA,"Ca 20 km ao sul de Sao Joao D'Alianca. Mun: Sao Joao D'Alianca. Cerrado. Latossolo vermelho. Relevo ondulado.",-47.55,-14.75,NA,NA,NA,"Lourteig"
"splink","MOBOT","MOBOT_BR","3268312","Diplusodon","parvifolius","T.B. Cavalcanti","Nic Lughadha 51051","E.M. Nic Lughadha|B.L. Stannard|R.F. Queiroz","Bahia",NA,"Mun. Abaira: Campo de Ouro Fino (baixo).",-41.9,-13.25,NA,NA,NA,"DC."
"splink","MOBOT","MOBOT_BR","3268313","Diplusodon","parvifolius","T.B. Cavalcanti","Harley 51248","R.M. Harley","Bahia",NA,"Mun. Abaira: Serra ao Sul do Riacho da Taquara.",-41.91666,-13.25,NA,NA,NA,"DC."
"splink","MOBOT","MOBOT_BR","3268314","Diplusodon","leucocalycinus","T.B. Cavalcanti","Anderson 7188","William R. Anderson","Goiás",NA,"Chapada dos Veadeiros. 24 km by road S of Terezina. region with cerrado giving way on lower slope to grassy campo traversed by stream.",NA,NA,NA,NA,NA,"Lourteig"
